detection_id,latitude,longitude,acq_date,acq_time,acq_datetime,bright_ti4,bright_ti5,frp,confidence,satellite,instrument,daynight,type,scan,track,version
WB2024_0007382,22.27748,87.29029,2024-04-24,652,2024-04-24 06:52:00,333.09,303.56,4.33,l,N20,VIIRS,D,0,0.52,0.5,2
WB2024_0007383,22.42821,87.93007,2024-04-24,652,2024-04-24 06:52:00,334.43,302.53,1.55,n,N20,VIIRS,D,0,0.48,0.48,2
WB2024_0007384,23.02653,86.87649,2024-04-24,652,2024-04-24 06:52:00,345.2,314.5,39.9,n,N20,VIIRS,D,0,0.54,0.51,2
WB2024_0007385,24.89836,88.33622,2024-04-24,652,2024-04-24 06:52:00,345.81,311.04,10.14,n,N20,VIIRS,D,0,0.41,0.45,2
WB2024_0007386,22.5711,87.77578,2024-04-24,652,2024-04-24 06:52:00,337.13,303.59,3.75,n,N20,VIIRS,D,0,0.48,0.48,2
WB2024_0007387,23.03109,86.8754,2024-04-24,652,2024-04-24 06:52:00,346.12,309.21,39.9,n,N20,VIIRS,D,0,0.54,0.51,2
WB2024_0007388,25.25024,88.69138,2024-04-24,652,2024-04-24 06:52:00,336.84,306.81,6.8,n,N20,VIIRS,D,0,0.57,0.43,2
WB2024_0007389,22.66097,87.1854,2024-04-24,652,2024-04-24 06:52:00,332.3,304.55,1.48,n,N20,VIIRS,D,0,0.52,0.5,2
WB2024_0007390,24.50542,88.09361,2024-04-24,652,2024-04-24 06:52:00,334.71,309.19,3.16,l,N20,VIIRS,D,0,0.43,0.46,2
WB2024_0007391,22.43095,87.22659,2024-04-24,652,2024-04-24 06:52:00,356.24,306.92,7.56,n,N20,VIIRS,D,0,0.53,0.5,2
WB2024_0007392,22.43548,87.2256,2024-04-24,652,2024-04-24 06:52:00,331.92,306.08,7.56,l,N20,VIIRS,D,0,0.53,0.5,2
WB2024_0007393,23.08666,87.29467,2024-04-24,652,2024-04-24 06:52:00,330.45,305.4,1.66,l,N20,VIIRS,D,0,0.51,0.49,2
WB2024_0007394,22.87507,87.23697,2024-04-24,652,2024-04-24 06:52:00,334.41,306.42,1.2,l,N20,VIIRS,D,0,0.51,0.5,2
WB2024_0007395,22.66534,87.18704,2024-04-24,652,2024-04-24 06:52:00,353.39,307.57,10.67,n,N20,VIIRS,D,0,0.52,0.5,2
WB2024_0007396,24.41998,88.2825,2024-04-24,652,2024-04-24 06:52:00,340.06,311.14,3.46,l,N20,VIIRS,D,0,0.42,0.45,2
WB2024_0007397,25.25145,88.69268,2024-04-24,652,2024-04-24 06:52:00,336.66,305.79,5.42,n,N20,VIIRS,D,0,0.57,0.43,2
WB2024_0007398,25.52553,88.4911,2024-04-24,652,2024-04-24 06:52:00,336.1,310.92,3.9,l,N20,VIIRS,D,0,0.39,0.44,2
WB2024_0007399,25.49894,88.48142,2024-04-24,652,2024-04-24 06:52:00,338.62,308.44,2.57,n,N20,VIIRS,D,0,0.39,0.44,2
WB2024_0007400,23.00346,86.8333,2024-04-24,652,2024-04-24 06:52:00,345.15,311.39,14.1,n,N20,VIIRS,D,0,0.54,0.51,2
WB2024_0007401,22.30829,87.66588,2024-04-24,652,2024-04-24 06:52:00,330.14,304.34,1.87,l,N20,VIIRS,D,0,0.5,0.49,2
WB2024_0007402,24.77587,87.95918,2024-04-24,652,2024-04-24 06:52:00,340.8,313.64,5.73,l,N20,VIIRS,D,0,0.43,0.46,2
WB2024_0007403,23.64957,87.18853,2024-04-24,652,2024-04-24 06:52:00,337.41,310.59,3.5,l,N20,VIIRS,D,0,0.5,0.49,2
WB2024_0007404,23.64742,87.18559,2024-04-24,652,2024-04-24 06:52:00,343.64,311.1,3.82,n,N20,VIIRS,D,0,0.5,0.49,2
WB2024_0007405,22.62947,88.24152,2024-04-24,652,2024-04-24 06:52:00,332.71,301.84,2.63,n,N20,VIIRS,D,0,0.45,0.47,2
WB2024_0007406,23.76188,86.93604,2024-04-24,652,2024-04-24 06:52:00,346.14,306.57,10.43,n,N20,VIIRS,D,0,0.52,0.5,2
WB2024_0007407,22.37688,87.07545,2024-04-24,652,2024-04-24 06:52:00,337.75,301.4,3.3,n,N20,VIIRS,D,0,0.54,0.51,2
WB2024_0007408,22.3048,87.6716,2024-04-24,652,2024-04-24 06:52:00,331.21,305.07,3.79,l,N20,VIIRS,D,0,0.5,0.49,2
WB2024_0007409,23.77045,87.09303,2024-04-24,652,2024-04-24 06:52:00,340.05,313.29,5.98,l,N20,VIIRS,D,0,0.5,0.49,2
WB2024_0007410,26.26016,88.95069,2024-04-24,653,2024-04-24 06:53:00,345.28,306.63,7.04,n,N20,VIIRS,D,0,0.53,0.42,2
WB2024_0007411,26.8996,88.50637,2024-04-24,1919,2024-04-24 19:19:00,307.95,294.46,1.97,n,N20,VIIRS,N,0,0.51,0.49,2
WB2024_0007412,27.02335,88.42979,2024-04-24,1919,2024-04-24 19:19:00,302.68,292.09,1.07,n,N20,VIIRS,N,0,0.51,0.5,2
WB2024_0007413,23.23384,86.169,2024-04-24,1920,2024-04-24 19:20:00,306.76,295.25,1.59,n,N20,VIIRS,N,0,0.32,0.55,2
WB2024_0007414,22.37801,87.27821,2024-04-24,1920,2024-04-24 19:20:00,321.33,297.92,3.02,n,N20,VIIRS,N,2,0.53,0.5,2
WB2024_0007415,23.18428,86.10337,2024-04-24,1920,2024-04-24 19:20:00,308.57,294.88,1.77,n,N20,VIIRS,N,0,0.32,0.55,2
WB2024_0007416,22.5532,88.39655,2024-04-24,1920,2024-04-24 19:20:00,311.84,298.32,1.08,n,N20,VIIRS,N,0,0.45,0.47,2
WB2024_0007417,22.37744,87.28336,2024-04-24,1920,2024-04-24 19:20:00,310.14,298.2,3.02,n,N20,VIIRS,N,2,0.53,0.5,2
WB2024_0007418,22.05292,88.12625,2024-04-24,1920,2024-04-24 19:20:00,322.12,300.96,2.83,n,N20,VIIRS,N,2,0.46,0.47,2
WB2024_0007419,22.35778,87.29128,2024-04-24,1920,2024-04-24 19:20:00,310.21,297.55,2.79,n,N20,VIIRS,N,2,0.53,0.5,2
WB2024_0007420,22.36897,87.0158,2024-04-24,1920,2024-04-24 19:20:00,313.83,295.69,2.03,n,N20,VIIRS,N,2,0.55,0.51,2
WB2024_0007421,22.36368,87.02055,2024-04-24,1920,2024-04-24 19:20:00,310.42,296.87,2.53,n,N20,VIIRS,N,2,0.55,0.51,2
WB2024_0007422,22.24458,87.38816,2024-04-24,1920,2024-04-24 19:20:00,310.49,297.22,2.14,n,N20,VIIRS,N,2,0.52,0.5,2
WB2024_0007423,23.27692,85.9976,2024-04-24,1920,2024-04-24 19:20:00,312.74,296.6,2.69,n,N20,VIIRS,N,0,0.33,0.55,2
WB2024_0007424,22.36588,87.30276,2024-04-24,1920,2024-04-24 19:20:00,316.81,299.0,6.16,n,N20,VIIRS,N,2,0.53,0.5,2
WB2024_0007425,23.27518,85.99869,2024-04-24,1920,2024-04-24 19:20:00,311.21,296.8,2.14,n,N20,VIIRS,N,0,0.33,0.55,2
WB2024_0007426,23.61437,86.79052,2024-04-24,1920,2024-04-24 19:20:00,311.94,298.84,4.64,n,N20,VIIRS,N,2,0.59,0.53,2
WB2024_0007427,23.48331,87.36254,2024-04-24,1920,2024-04-24 19:20:00,308.32,297.08,1.7,n,N20,VIIRS,N,2,0.54,0.51,2
WB2024_0007428,23.30184,87.14683,2024-04-24,1920,2024-04-24 19:20:00,308.94,295.26,1.93,n,N20,VIIRS,N,0,0.56,0.51,2
WB2024_0007429,23.79437,87.07391,2024-04-24,1920,2024-04-24 19:20:00,309.64,299.06,3.39,n,N20,VIIRS,N,2,0.57,0.52,2
WB2024_0007430,23.6927,87.12302,2024-04-24,1920,2024-04-24 19:20:00,321.65,300.34,3.01,n,N20,VIIRS,N,2,0.56,0.52,2
WB2024_0007431,23.69381,87.11195,2024-04-24,1920,2024-04-24 19:20:00,310.14,297.81,5.12,n,N20,VIIRS,N,2,0.56,0.52,2
WB2024_0007432,23.68795,87.12236,2024-04-24,1920,2024-04-24 19:20:00,316.62,298.61,3.01,n,N20,VIIRS,N,2,0.56,0.52,2
WB2024_0007433,23.69338,87.11092,2024-04-24,1920,2024-04-24 19:20:00,310.05,298.32,4.23,n,N20,VIIRS,N,2,0.56,0.52,2
WB2024_0007434,23.69016,87.10025,2024-04-24,1920,2024-04-24 19:20:00,314.45,300.13,4.87,n,N20,VIIRS,N,2,0.57,0.52,2
WB2024_0007435,23.68981,87.09925,2024-04-24,1920,2024-04-24 19:20:00,314.64,299.52,4.05,n,N20,VIIRS,N,2,0.57,0.52,2
WB2024_0007436,23.68744,87.12132,2024-04-24,1920,2024-04-24 19:20:00,309.68,297.72,3.3,n,N20,VIIRS,N,2,0.56,0.52,2
WB2024_0007437,23.61596,86.78928,2024-04-24,1920,2024-04-24 19:20:00,315.71,300.38,3.36,n,N20,VIIRS,N,2,0.59,0.53,2
WB2024_0007438,23.48386,87.35724,2024-04-24,1920,2024-04-24 19:20:00,311.71,296.18,1.7,n,N20,VIIRS,N,2,0.54,0.51,2
WB2024_0007439,23.6922,87.12195,2024-04-24,1920,2024-04-24 19:20:00,319.02,299.5,3.3,n,N20,VIIRS,N,2,0.56,0.52,2
WB2024_0007440,23.68373,87.36152,2024-04-25,633,2024-04-25 06:33:00,332.23,306.55,2.44,l,N20,VIIRS,D,0,0.48,0.65,2
WB2024_0007441,22.78452,87.32539,2024-04-25,633,2024-04-25 06:33:00,335.5,305.69,5.52,l,N20,VIIRS,D,0,0.51,0.66,2
WB2024_0007442,23.04591,86.75242,2024-04-25,633,2024-04-25 06:33:00,342.25,304.2,6.6,n,N20,VIIRS,D,0,0.55,0.68,2
WB2024_0007443,23.55895,87.24061,2024-04-25,633,2024-04-25 06:33:00,367.0,306.98,8.18,h,N20,VIIRS,D,2,0.5,0.65,2
WB2024_0007444,23.62769,87.25386,2024-04-25,633,2024-04-25 06:33:00,335.32,305.56,2.04,l,N20,VIIRS,D,0,0.49,0.65,2
WB2024_0007445,24.42417,88.28199,2024-04-25,633,2024-04-25 06:33:00,337.82,309.45,4.59,l,N20,VIIRS,D,0,0.41,0.61,2
WB2024_0007446,24.51469,88.09895,2024-04-25,633,2024-04-25 06:33:00,354.14,306.8,4.46,n,N20,VIIRS,D,0,0.42,0.61,2
WB2024_0007447,24.4287,88.2766,2024-04-25,633,2024-04-25 06:33:00,337.18,311.27,4.32,l,N20,VIIRS,D,0,0.41,0.61,2
WB2024_0007448,24.42781,88.27268,2024-04-25,633,2024-04-25 06:33:00,338.49,311.0,4.32,l,N20,VIIRS,D,0,0.41,0.61,2
WB2024_0007449,24.40601,88.0292,2024-04-25,633,2024-04-25 06:33:00,335.72,306.01,3.51,n,N20,VIIRS,D,0,0.42,0.61,2
WB2024_0007450,24.51497,88.09771,2024-04-25,633,2024-04-25 06:33:00,367.0,308.68,8.56,h,N20,VIIRS,D,0,0.42,0.61,2
WB2024_0007451,22.78141,87.32284,2024-04-25,633,2024-04-25 06:33:00,332.18,304.4,3.49,l,N20,VIIRS,D,0,0.51,0.66,2
WB2024_0007452,24.42328,88.27808,2024-04-25,633,2024-04-25 06:33:00,355.36,307.86,8.49,n,N20,VIIRS,D,0,0.41,0.61,2
WB2024_0007453,22.78253,87.32766,2024-04-25,633,2024-04-25 06:33:00,331.88,305.34,3.49,l,N20,VIIRS,D,0,0.51,0.66,2
WB2024_0007454,22.68958,88.21545,2024-04-25,633,2024-04-25 06:33:00,333.76,305.84,8.5,l,N20,VIIRS,D,0,0.45,0.63,2
WB2024_0007455,22.84158,88.21788,2024-04-25,633,2024-04-25 06:33:00,352.64,303.95,6.55,n,N20,VIIRS,D,0,0.45,0.63,2
WB2024_0007456,22.2895,88.24859,2024-04-25,633,2024-04-25 06:33:00,335.81,303.75,4.16,n,N20,VIIRS,D,0,0.46,0.63,2
WB2024_0007457,22.15771,87.34427,2024-04-25,633,2024-04-25 06:33:00,330.5,303.04,2.23,l,N20,VIIRS,D,0,0.52,0.67,2
WB2024_0007458,22.28544,87.70158,2024-04-25,633,2024-04-25 06:33:00,332.69,302.21,6.52,n,N20,VIIRS,D,0,0.49,0.65,2
WB2024_0007459,22.30447,87.62204,2024-04-25,633,2024-04-25 06:33:00,341.79,303.67,6.06,n,N20,VIIRS,D,0,0.5,0.66,2
WB2024_0007460,22.30768,87.62295,2024-04-25,633,2024-04-25 06:33:00,336.05,302.37,3.41,n,N20,VIIRS,D,0,0.5,0.66,2
WB2024_0007461,22.51504,87.93243,2024-04-25,633,2024-04-25 06:33:00,332.57,302.18,3.38,n,N20,VIIRS,D,0,0.47,0.64,2
WB2024_0007462,21.98402,87.65361,2024-04-25,633,2024-04-25 06:33:00,330.19,303.14,3.44,l,N20,VIIRS,D,0,0.51,0.66,2
WB2024_0007463,22.57567,88.0384,2024-04-25,633,2024-04-25 06:33:00,334.57,302.87,3.56,n,N20,VIIRS,D,0,0.46,0.64,2
WB2024_0007464,22.51469,87.93256,2024-04-25,633,2024-04-25 06:33:00,330.48,302.05,3.8,l,N20,VIIRS,D,0,0.47,0.64,2
WB2024_0007465,22.6886,88.2112,2024-04-25,633,2024-04-25 06:33:00,344.7,305.38,9.01,n,N20,VIIRS,D,0,0.45,0.63,2
WB2024_0007466,22.77549,87.32444,2024-04-25,633,2024-04-25 06:33:00,337.13,304.22,3.49,n,N20,VIIRS,D,0,0.51,0.66,2
WB2024_0007467,22.68789,88.2148,2024-04-25,633,2024-04-25 06:33:00,347.33,304.57,8.93,n,N20,VIIRS,D,0,0.45,0.63,2
WB2024_0007468,22.36423,87.02143,2024-04-25,633,2024-04-25 06:33:00,332.63,306.07,3.52,l,N20,VIIRS,D,2,0.54,0.68,2
WB2024_0007469,27.04158,88.42393,2024-04-25,634,2024-04-25 06:34:00,342.25,298.43,4.2,n,N20,VIIRS,D,0,0.35,0.57,2
WB2024_0007470,25.52707,88.38463,2024-04-25,634,2024-04-25 06:34:00,339.68,313.11,4.57,n,N20,VIIRS,D,0,0.38,0.59,2
WB2024_0007471,24.64821,87.92576,2024-04-25,634,2024-04-25 06:34:00,334.92,303.81,2.45,n,N20,VIIRS,D,0,0.43,0.62,2
WB2024_0007472,22.51132,87.93121,2024-04-25,813,2024-04-25 08:13:00,336.23,303.54,4.97,n,N20,VIIRS,D,0,0.67,0.74,2
WB2024_0007473,22.0649,88.12504,2024-04-25,813,2024-04-25 08:13:00,332.1,298.69,3.68,n,N20,VIIRS,D,2,0.69,0.74,2
WB2024_0007474,22.28698,87.25925,2024-04-25,813,2024-04-25 08:13:00,349.15,305.78,10.22,n,N20,VIIRS,D,0,0.61,0.71,2
WB2024_0007475,22.29354,87.25867,2024-04-25,813,2024-04-25 08:13:00,367.0,307.13,10.22,h,N20,VIIRS,D,0,0.61,0.71,2
WB2024_0007476,22.29236,87.25607,2024-04-25,813,2024-04-25 08:13:00,367.0,308.09,15.89,h,N20,VIIRS,D,0,0.61,0.71,2
WB2024_0007477,22.29278,87.26205,2024-04-25,813,2024-04-25 08:13:00,343.29,306.87,14.8,n,N20,VIIRS,D,0,0.61,0.71,2
WB2024_0007478,23.37885,87.23347,2024-04-25,814,2024-04-25 08:14:00,334.77,304.08,2.36,n,N20,VIIRS,D,0,0.62,0.71,2
WB2024_0007479,22.95409,88.53503,2024-04-25,814,2024-04-25 08:14:00,336.44,300.85,9.82,n,N20,VIIRS,D,0,0.74,0.76,2
WB2024_0007480,23.24489,86.92953,2024-04-25,814,2024-04-25 08:14:00,334.26,304.99,3.26,l,N20,VIIRS,D,0,0.59,0.7,2
WB2024_0007481,22.83649,88.21703,2024-04-25,814,2024-04-25 08:14:00,335.57,300.55,6.58,n,N20,VIIRS,D,0,0.71,0.75,2
WB2024_0007482,23.37718,87.23704,2024-04-25,814,2024-04-25 08:14:00,335.94,302.93,3.69,n,N20,VIIRS,D,0,0.62,0.72,2
WB2024_0007483,25.35443,88.33207,2024-04-25,814,2024-04-25 08:14:00,367.0,308.03,23.34,h,N20,VIIRS,D,0,0.76,0.77,2
WB2024_0007484,25.35401,88.32436,2024-04-25,814,2024-04-25 08:14:00,336.53,306.99,11.7,n,N20,VIIRS,D,0,0.76,0.77,2
WB2024_0007485,25.45634,88.429,2024-04-25,814,2024-04-25 08:14:00,367.0,305.23,30.6,h,N20,VIIRS,D,0,0.77,0.77,2
WB2024_0007486,25.46353,88.42863,2024-04-25,814,2024-04-25 08:14:00,337.3,305.28,7.89,n,N20,VIIRS,D,0,0.77,0.77,2
WB2024_0007487,24.1832,87.75819,2024-04-25,814,2024-04-25 08:14:00,335.5,303.63,4.64,n,N20,VIIRS,D,0,0.68,0.74,2
WB2024_0007488,26.99581,88.40683,2024-04-25,1900,2024-04-25 19:00:00,299.03,288.48,0.56,n,N20,VIIRS,N,0,0.51,0.66,2
WB2024_0007489,23.61794,86.7894,2024-04-25,1901,2024-04-25 19:01:00,308.58,296.96,3.31,n,N20,VIIRS,N,2,0.6,0.7,2
WB2024_0007490,22.38266,87.27875,2024-04-25,1901,2024-04-25 19:01:00,311.63,295.29,2.03,n,N20,VIIRS,N,2,0.54,0.68,2
WB2024_0007491,22.37641,87.27811,2024-04-25,1901,2024-04-25 19:01:00,307.01,294.38,2.03,n,N20,VIIRS,N,2,0.54,0.68,2
WB2024_0007492,22.36852,87.29856,2024-04-25,1901,2024-04-25 19:01:00,313.56,295.95,3.9,n,N20,VIIRS,N,2,0.54,0.68,2
WB2024_0007493,22.37072,87.01752,2024-04-25,1901,2024-04-25 19:01:00,310.9,295.13,2.54,n,N20,VIIRS,N,2,0.56,0.69,2
WB2024_0007494,22.37857,87.2757,2024-04-25,1901,2024-04-25 19:01:00,307.75,294.92,2.57,n,N20,VIIRS,N,2,0.54,0.68,2
WB2024_0007495,22.37812,87.28098,2024-04-25,1901,2024-04-25 19:01:00,314.87,296.47,3.3,n,N20,VIIRS,N,2,0.54,0.68,2
WB2024_0007496,22.37011,87.30141,2024-04-25,1901,2024-04-25 19:01:00,308.01,295.63,2.26,n,N20,VIIRS,N,2,0.54,0.68,2
WB2024_0007497,22.36825,87.01488,2024-04-25,1901,2024-04-25 19:01:00,310.96,294.46,2.83,n,N20,VIIRS,N,2,0.56,0.69,2
WB2024_0007498,22.06441,88.11954,2024-04-25,1901,2024-04-25 19:01:00,328.68,294.52,2.36,n,N20,VIIRS,N,2,0.47,0.64,2
WB2024_0007499,22.05417,88.09983,2024-04-25,1901,2024-04-25 19:01:00,312.0,294.53,1.37,n,N20,VIIRS,N,0,0.47,0.64,2
WB2024_0007500,22.05215,88.12292,2024-04-25,1901,2024-04-25 19:01:00,311.88,295.1,1.25,n,N20,VIIRS,N,2,0.47,0.64,2
WB2024_0007501,23.99171,87.49644,2024-04-25,1901,2024-04-25 19:01:00,307.92,295.76,1.82,n,N20,VIIRS,N,0,0.54,0.68,2
WB2024_0007502,23.69394,87.09764,2024-04-25,1901,2024-04-25 19:01:00,308.61,296.69,3.58,n,N20,VIIRS,N,2,0.57,0.69,2
WB2024_0007503,23.69312,87.10887,2024-04-25,1901,2024-04-25 19:01:00,306.21,294.69,3.43,n,N20,VIIRS,N,2,0.57,0.69,2
WB2024_0007504,23.69229,87.12005,2024-04-25,1901,2024-04-25 19:01:00,315.76,296.6,4.04,n,N20,VIIRS,N,2,0.57,0.69,2
WB2024_0007505,23.66727,86.91708,2024-04-25,1901,2024-04-25 19:01:00,306.64,296.59,2.5,n,N20,VIIRS,N,2,0.58,0.7,2
WB2024_0007506,22.05808,88.12355,2024-04-25,1901,2024-04-25 19:01:00,309.4,295.99,1.25,n,N20,VIIRS,N,2,0.47,0.64,2
WB2024_0007507,23.61261,86.7869,2024-04-25,2041,2024-04-25 20:41:00,309.3,294.71,3.28,n,N20,VIIRS,N,2,0.51,0.66,2
WB2024_0007508,23.13564,86.19453,2024-04-25,2041,2024-04-25 20:41:00,310.95,296.33,3.45,n,N20,VIIRS,N,0,0.49,0.65,2
WB2024_0007509,23.61641,86.79156,2024-04-25,2041,2024-04-25 20:41:00,310.85,296.97,1.9,n,N20,VIIRS,N,2,0.52,0.66,2
WB2024_0007510,23.56006,87.08182,2024-04-25,2041,2024-04-25 20:41:00,304.65,293.23,1.84,n,N20,VIIRS,N,2,0.54,0.68,2
WB2024_0007511,23.55911,87.08329,2024-04-25,2041,2024-04-25 20:41:00,306.71,294.15,1.02,n,N20,VIIRS,N,2,0.54,0.68,2
WB2024_0007512,23.54943,86.54559,2024-04-25,2041,2024-04-25 20:41:00,305.98,294.8,1.02,n,N20,VIIRS,N,2,0.5,0.66,2
WB2024_0007513,23.60711,87.15198,2024-04-25,2041,2024-04-25 20:41:00,307.6,295.21,2.06,n,N20,VIIRS,N,2,0.54,0.68,2
